"session_id","session_date_time","session_status","mentor_domain_id","domain_name","mentor_id","mentor_role","mentor_reg_date","mentor_region_id","mentor_region_name","mentee_id","mentee_role","mentee_reg_date","mentee_region_id","mentee_region_name"
5453,2022-07-08 00:00:00.000,finished,1,Продуктовая аналитика,2243,mentor,2021-07-04 00:00:00.000,1,г Москва,4442,mentee,2021-10-11 00:00:00.000,1,г Москва
5454,2022-07-08 00:00:00.000,finished,7,SQL,3800,mentor,2022-01-08 00:00:00.000,1,г Москва,404,mentee,2021-08-05 00:00:00.000,3,Ростовская обл
5457,2022-07-08 00:00:00.000,finished,3,Визуализация данных,2269,mentor,2021-03-31 00:00:00.000,4,Краснодарский край,3335,mentee,2022-03-11 00:00:00.000,6,Московская обл
5460,2022-07-08 00:00:00.000,finished,1,Продуктовая аналитика,538,mentor,2022-01-19 00:00:00.000,3,Ростовская обл,60,mentee,2021-06-25 00:00:00.000,8,Новосибирская обл
5462,2022-07-08 00:00:00.000,finished,6,Машинное обучение,1113,mentor,2021-08-24 00:00:00.000,1,г Москва,489,mentee,2021-07-16 00:00:00.000,7,Нижегородская обл
5463,2022-07-08 00:00:00.000,finished,1,Продуктовая аналитика,2654,mentor,2021-07-31 00:00:00.000,3,Ростовская обл,2309,mentee,2021-03-07 00:00:00.000,7,Нижегородская обл
5464,2022-07-08 00:00:00.000,finished,4,DS,1314,mentor,2021-10-26 00:00:00.000,10,Красноярский край,4423,mentee,2021-04-04 00:00:00.000,4,Краснодарский край
5465,2022-07-08 00:00:00.000,finished,1,Продуктовая аналитика,606,mentor,2021-10-03 00:00:00.000,1,г Москва,2306,mentee,2022-03-27 00:00:00.000,0,Другое
5468,2022-07-08 00:00:00.000,finished,2,AB тестирование,4309,mentor,2022-05-27 00:00:00.000,3,Ростовская обл,2120,mentee,2022-03-30 00:00:00.000,2,г Санкт-Петербург
5469,2022-07-08 00:00:00.000,canceled,6,Машинное обучение,494,mentor,2022-05-05 00:00:00.000,2,г Санкт-Петербург,4125,mentee,2021-11-20 00:00:00.000,2,г Санкт-Петербург
5472,2022-07-08 00:00:00.000,canceled,3,Визуализация данных,2011,mentor,2021-07-12 00:00:00.000,3,Ростовская обл,1387,mentee,2022-04-22 00:00:00.000,10,Красноярский край
5473,2022-07-08 00:00:00.000,finished,7,SQL,200,mentor,2022-06-02 00:00:00.000,1,г Москва,3526,mentee,2021-09-12 00:00:00.000,2,г Санкт-Петербург
5476,2022-07-08 00:00:00.000,finished,7,SQL,1250,mentor,2022-04-07 00:00:00.000,1,г Москва,1245,mentee,2022-03-24 00:00:00.000,2,г Санкт-Петербург
5477,2022-07-08 00:00:00.000,finished,7,SQL,2639,mentor,2022-03-26 00:00:00.000,1,г Москва,4610,mentee,2022-03-17 00:00:00.000,1,г Москва
5478,2022-07-08 00:00:00.000,finished,7,SQL,1393,mentor,2022-06-30 00:00:00.000,1,г Москва,971,mentee,2021-04-21 00:00:00.000,9,Омская обл
5480,2022-07-08 00:00:00.000,finished,1,Продуктовая аналитика,3989,mentor,2022-06-20 00:00:00.000,1,г Москва,1315,mentee,2021-09-05 00:00:00.000,1,г Москва
5482,2022-07-08 00:00:00.000,finished,3,Визуализация данных,3493,mentor,2021-07-09 00:00:00.000,2,г Санкт-Петербург,2712,mentee,2022-03-27 00:00:00.000,5,Ленинградская обл
5484,2022-07-08 00:00:00.000,finished,4,DS,2555,mentor,2022-06-30 00:00:00.000,1,г Москва,911,mentee,2021-04-17 00:00:00.000,6,Московская обл
5487,2022-07-09 00:00:00.000,canceled,5,Python для аналитики данных,4138,mentor,2022-02-19 00:00:00.000,0,Другое,4561,mentee,2021-07-02 00:00:00.000,7,Нижегородская обл
5490,2022-07-09 00:00:00.000,finished,7,SQL,3641,mentor,2022-05-09 00:00:00.000,1,г Москва,891,mentee,2022-06-21 00:00:00.000,0,Другое
5491,2022-07-09 00:00:00.000,finished,3,Визуализация данных,2961,mentor,2021-01-29 00:00:00.000,1,г Москва,1157,mentee,2022-02-08 00:00:00.000,6,Московская обл
5492,2022-07-09 00:00:00.000,finished,4,DS,2591,mentor,2022-05-30 00:00:00.000,1,г Москва,2718,mentee,2021-10-28 00:00:00.000,7,Нижегородская обл
5493,2022-07-09 00:00:00.000,finished,6,Машинное обучение,852,mentor,2022-04-19 00:00:00.000,6,Московская обл,1455,mentee,2021-06-04 00:00:00.000,5,Ленинградская обл
5494,2022-07-09 00:00:00.000,finished,2,AB тестирование,235,mentor,2022-07-04 00:00:00.000,1,г Москва,223,mentee,2021-05-17 00:00:00.000,3,Ростовская обл
5497,2022-07-09 00:00:00.000,canceled,7,SQL,1474,mentor,2021-11-11 00:00:00.000,4,Краснодарский край,3340,mentee,2021-06-18 00:00:00.000,9,Омская обл
5498,2022-07-09 00:00:00.000,finished,6,Машинное обучение,516,mentor,2022-03-25 00:00:00.000,1,г Москва,4033,mentee,2021-08-31 00:00:00.000,3,Ростовская обл
5500,2022-07-09 00:00:00.000,finished,7,SQL,1393,mentor,2022-06-30 00:00:00.000,1,г Москва,3987,mentee,2021-01-13 00:00:00.000,1,г Москва
5504,2022-07-09 00:00:00.000,canceled,4,DS,3547,mentor,2021-02-12 00:00:00.000,3,Ростовская обл,3093,mentee,2022-04-07 00:00:00.000,3,Ростовская обл
5506,2022-07-09 00:00:00.000,finished,1,Продуктовая аналитика,2654,mentor,2021-07-31 00:00:00.000,3,Ростовская обл,1495,mentee,2022-06-13 00:00:00.000,1,г Москва
5509,2022-07-09 00:00:00.000,finished,1,Продуктовая аналитика,2480,mentor,2021-02-28 00:00:00.000,2,г Санкт-Петербург,2726,mentee,2021-05-15 00:00:00.000,0,Другое
5510,2022-07-09 00:00:00.000,canceled,5,Python для аналитики данных,1728,mentor,2022-04-28 00:00:00.000,5,Ленинградская обл,414,mentee,2022-02-13 00:00:00.000,7,Нижегородская обл
5512,2022-07-09 00:00:00.000,finished,6,Машинное обучение,2392,mentor,2022-07-02 00:00:00.000,2,г Санкт-Петербург,309,mentee,2021-06-18 00:00:00.000,6,Московская обл
5513,2022-07-09 00:00:00.000,finished,1,Продуктовая аналитика,1754,mentor,2021-06-09 00:00:00.000,1,г Москва,2223,mentee,2022-07-04 00:00:00.000,4,Краснодарский край
5514,2022-07-09 00:00:00.000,finished,6,Машинное обучение,3465,mentor,2021-11-13 00:00:00.000,1,г Москва,647,mentee,2021-02-11 00:00:00.000,1,г Москва
5515,2022-07-09 00:00:00.000,finished,1,Продуктовая аналитика,4612,mentor,2022-05-21 00:00:00.000,7,Нижегородская обл,1304,mentee,2022-06-12 00:00:00.000,1,г Москва
5518,2022-07-09 00:00:00.000,finished,4,DS,2888,mentor,2022-07-08 00:00:00.000,1,г Москва,2602,mentee,2021-04-17 00:00:00.000,4,Краснодарский край
5520,2022-07-09 00:00:00.000,canceled,6,Машинное обучение,1986,mentor,2021-12-05 00:00:00.000,1,г Москва,716,mentee,2022-04-27 00:00:00.000,1,г Москва
5521,2022-07-09 00:00:00.000,finished,5,Python для аналитики данных,2733,mentor,2022-06-05 00:00:00.000,0,Другое,1301,mentee,2021-06-27 00:00:00.000,1,г Москва
5522,2022-07-09 00:00:00.000,finished,3,Визуализация данных,4796,mentor,2021-04-13 00:00:00.000,13,Забайкальский край,3473,mentee,2022-02-21 00:00:00.000,1,г Москва
5523,2022-07-09 00:00:00.000,finished,6,Машинное обучение,3279,mentor,2022-05-19 00:00:00.000,1,г Москва,404,mentee,2021-08-05 00:00:00.000,3,Ростовская обл
5524,2022-07-09 00:00:00.000,finished,7,SQL,3641,mentor,2022-05-09 00:00:00.000,1,г Москва,4698,mentee,2022-03-26 00:00:00.000,3,Ростовская обл
5525,2022-07-09 00:00:00.000,finished,2,AB тестирование,508,mentor,2021-03-16 00:00:00.000,4,Краснодарский край,3131,mentee,2021-01-07 00:00:00.000,3,Ростовская обл
5527,2022-07-09 00:00:00.000,finished,3,Визуализация данных,2961,mentor,2021-01-29 00:00:00.000,1,г Москва,2720,mentee,2022-01-09 00:00:00.000,1,г Москва
5528,2022-07-09 00:00:00.000,finished,7,SQL,4005,mentor,2021-01-21 00:00:00.000,3,Ростовская обл,1310,mentee,2022-01-11 00:00:00.000,4,Краснодарский край
5530,2022-07-09 00:00:00.000,finished,6,Машинное обучение,1792,mentor,2021-09-17 00:00:00.000,1,г Москва,2736,mentee,2021-09-21 00:00:00.000,1,г Москва
5532,2022-07-10 00:00:00.000,finished,5,Python для аналитики данных,1796,mentor,2022-04-20 00:00:00.000,7,Нижегородская обл,1499,mentee,2022-04-25 00:00:00.000,1,г Москва
5533,2022-07-10 00:00:00.000,finished,3,Визуализация данных,3421,mentor,2022-06-23 00:00:00.000,1,г Москва,2951,mentee,2021-09-05 00:00:00.000,1,г Москва
5534,2022-07-10 00:00:00.000,finished,2,AB тестирование,1469,mentor,2021-02-26 00:00:00.000,3,Ростовская обл,1741,mentee,2022-01-24 00:00:00.000,1,г Москва
5535,2022-07-10 00:00:00.000,canceled,7,SQL,2005,mentor,2021-10-28 00:00:00.000,1,г Москва,1655,mentee,2022-06-12 00:00:00.000,1,г Москва
5536,2022-07-10 00:00:00.000,finished,4,DS,3415,mentor,2022-05-12 00:00:00.000,1,г Москва,3562,mentee,2021-10-20 00:00:00.000,4,Краснодарский край
5539,2022-07-10 00:00:00.000,finished,4,DS,2591,mentor,2022-05-30 00:00:00.000,1,г Москва,982,mentee,2021-12-05 00:00:00.000,4,Краснодарский край
5540,2022-07-10 00:00:00.000,finished,3,Визуализация данных,1927,mentor,2022-04-29 00:00:00.000,1,г Москва,4287,mentee,2022-01-06 00:00:00.000,1,г Москва
5541,2022-07-10 00:00:00.000,finished,7,SQL,328,mentor,2022-06-22 00:00:00.000,1,г Москва,1839,mentee,2021-10-27 00:00:00.000,3,Ростовская обл
5542,2022-07-10 00:00:00.000,finished,6,Машинное обучение,2174,mentor,2021-07-12 00:00:00.000,4,Краснодарский край,3381,mentee,2021-08-02 00:00:00.000,5,Ленинградская обл
5543,2022-07-10 00:00:00.000,finished,5,Python для аналитики данных,3717,mentor,2022-06-15 00:00:00.000,1,г Москва,2046,mentee,2022-06-04 00:00:00.000,0,Другое
5547,2022-07-10 00:00:00.000,finished,5,Python для аналитики данных,2506,mentor,2022-03-21 00:00:00.000,1,г Москва,436,mentee,2021-04-24 00:00:00.000,1,г Москва
5548,2022-07-10 00:00:00.000,finished,4,DS,2969,mentor,2021-10-22 00:00:00.000,9,Омская обл,4373,mentee,2022-03-02 00:00:00.000,1,г Москва
5549,2022-07-10 00:00:00.000,canceled,5,Python для аналитики данных,1160,mentor,2022-06-06 00:00:00.000,1,г Москва,2362,mentee,2021-04-02 00:00:00.000,1,г Москва
5550,2022-07-10 00:00:00.000,finished,2,AB тестирование,4625,mentor,2021-02-03 00:00:00.000,1,г Москва,4305,mentee,2021-04-17 00:00:00.000,1,г Москва
5551,2022-07-10 00:00:00.000,finished,2,AB тестирование,1027,mentor,2022-06-03 00:00:00.000,3,Ростовская обл,1500,mentee,2021-07-19 00:00:00.000,4,Краснодарский край
5552,2022-07-10 00:00:00.000,finished,6,Машинное обучение,3477,mentor,2022-01-28 00:00:00.000,5,Ленинградская обл,2801,mentee,2021-11-29 00:00:00.000,1,г Москва
5553,2022-07-10 00:00:00.000,finished,1,Продуктовая аналитика,355,mentor,2021-01-10 00:00:00.000,4,Краснодарский край,1338,mentee,2022-03-02 00:00:00.000,7,Нижегородская обл
5554,2022-07-10 00:00:00.000,finished,7,SQL,2377,mentor,2022-01-27 00:00:00.000,10,Красноярский край,4744,mentee,2022-07-02 00:00:00.000,5,Ленинградская обл
5555,2022-07-10 00:00:00.000,finished,7,SQL,4003,mentor,2022-06-27 00:00:00.000,1,г Москва,3555,mentee,2021-10-23 00:00:00.000,1,г Москва
5562,2022-07-10 00:00:00.000,finished,3,Визуализация данных,4452,mentor,2022-05-31 00:00:00.000,1,г Москва,316,mentee,2021-11-07 00:00:00.000,3,Ростовская обл
5565,2022-07-10 00:00:00.000,canceled,6,Машинное обучение,3274,mentor,2022-05-20 00:00:00.000,7,Нижегородская обл,719,mentee,2021-10-05 00:00:00.000,1,г Москва
5566,2022-07-10 00:00:00.000,finished,1,Продуктовая аналитика,1097,mentor,2022-03-28 00:00:00.000,1,г Москва,3877,mentee,2021-02-07 00:00:00.000,1,г Москва
5569,2022-07-10 00:00:00.000,finished,2,AB тестирование,4334,mentor,2022-05-23 00:00:00.000,5,Ленинградская обл,3939,mentee,2021-02-08 00:00:00.000,2,г Санкт-Петербург
5571,2022-07-10 00:00:00.000,finished,1,Продуктовая аналитика,1390,mentor,2022-05-13 00:00:00.000,1,г Москва,951,mentee,2022-06-27 00:00:00.000,1,г Москва
5572,2022-07-10 00:00:00.000,finished,6,Машинное обучение,4546,mentor,2021-02-18 00:00:00.000,4,Краснодарский край,4421,mentee,2022-03-21 00:00:00.000,2,г Санкт-Петербург
5574,2022-07-10 00:00:00.000,finished,6,Машинное обучение,516,mentor,2022-03-25 00:00:00.000,1,г Москва,309,mentee,2021-06-18 00:00:00.000,6,Московская обл
5575,2022-07-10 00:00:00.000,finished,3,Визуализация данных,1932,mentor,2021-08-31 00:00:00.000,2,г Санкт-Петербург,3258,mentee,2022-05-18 00:00:00.000,3,Ростовская обл
5576,2022-07-10 00:00:00.000,finished,1,Продуктовая аналитика,3363,mentor,2021-04-15 00:00:00.000,2,г Санкт-Петербург,1547,mentee,2022-04-16 00:00:00.000,5,Ленинградская обл
5577,2022-07-10 00:00:00.000,finished,5,Python для аналитики данных,4122,mentor,2022-07-06 00:00:00.000,1,г Москва,4543,mentee,2021-07-14 00:00:00.000,6,Московская обл
5578,2022-07-10 00:00:00.000,finished,4,DS,338,mentor,2022-06-29 00:00:00.000,1,г Москва,1535,mentee,2021-10-02 00:00:00.000,4,Краснодарский край
5579,2022-07-10 00:00:00.000,finished,7,SQL,4314,mentor,2022-06-18 00:00:00.000,1,г Москва,1909,mentee,2021-01-02 00:00:00.000,6,Московская обл
5581,2022-07-10 00:00:00.000,finished,5,Python для аналитики данных,3257,mentor,2021-07-26 00:00:00.000,3,Ростовская обл,1312,mentee,2022-06-12 00:00:00.000,7,Нижегородская обл
5582,2022-07-10 00:00:00.000,finished,7,SQL,428,mentor,2021-04-14 00:00:00.000,1,г Москва,1805,mentee,2021-08-23 00:00:00.000,3,Ростовская обл
5585,2022-07-10 00:00:00.000,finished,1,Продуктовая аналитика,4753,mentor,2022-03-03 00:00:00.000,1,г Москва,1620,mentee,2022-07-04 00:00:00.000,5,Ленинградская обл
5586,2022-07-10 00:00:00.000,finished,1,Продуктовая аналитика,3228,mentor,2022-05-21 00:00:00.000,4,Краснодарский край,3311,mentee,2021-01-29 00:00:00.000,0,Другое
5588,2022-07-11 00:00:00.000,finished,4,DS,2555,mentor,2022-06-30 00:00:00.000,1,г Москва,316,mentee,2021-11-07 00:00:00.000,3,Ростовская обл
5590,2022-07-11 00:00:00.000,finished,7,SQL,3800,mentor,2022-01-08 00:00:00.000,1,г Москва,3650,mentee,2022-04-07 00:00:00.000,2,г Санкт-Петербург
5592,2022-07-11 00:00:00.000,finished,7,SQL,4278,mentor,2021-10-28 00:00:00.000,6,Московская обл,4440,mentee,2022-06-24 00:00:00.000,1,г Москва
5593,2022-07-11 00:00:00.000,canceled,7,SQL,2639,mentor,2022-03-26 00:00:00.000,1,г Москва,3403,mentee,2021-07-03 00:00:00.000,11,Архангельская обл
5594,2022-07-11 00:00:00.000,canceled,6,Машинное обучение,3287,mentor,2021-05-22 00:00:00.000,1,г Москва,3014,mentee,2022-05-11 00:00:00.000,1,г Москва
